"'%value%' appears to be a DNS hostname but cannot extract TLD part","'%value%' dường như là một hostname DNS nhưng không thể trích xuất một phần TLD"
"'%value%' appears to be a DNS hostname but cannot match TLD against known list","'%value%' dường như là một hostname DNS nhưng không thể phù hợp với danh sách TLD đã biết"
"'%value%' appears to be a DNS hostname but cannot match against hostname schema for TLD '%tld%'","'%value%' dường như là một hostname DNS nhưng không thể phù hợp với sơ đồ hostname cho TLD '%tld%'"
"'%value%' appears to be a DNS hostname but contains a dash in an invalid position","'%value%' dường như là một hostname DNS nhưng có chứa dấu gạch ngang ở vị trí không hợp lệ"
"'%value%' appears to be a DNS hostname but the given punycode notation cannot be decoded","'%value%' dường như là một hostname DNS nhưng các kí hiệu punycode không thể giải mã được"
"'%value%' appears to be a local network name but local network names are not allowed","'%value%' dường như là tên một mạng địa phương nhưng tên mạng địa phương không được cho phép"
"'%value%' appears to be an IP address, but IP addresses are not allowed","'%value%' dường như là một địa chỉ IP, nhưng địa chỉ IP này không được cho phép"
"'%value%' does not appear to be a valid local network name","'%value%' không xuất hiện để có một tên mạng địa phương hợp lệ"
"* Required Fields","* Phần bắt buộc"
"ALL GROUPS","TẤT CẢ CÁC NHÓM"
"Account Dashboard","Thông tin chung"
"Account Information","Thông tin tài khoản"
"Account Sharing Options","Các tùy chọn chia sẻ tài khoản"
"Account confirmation is required. Please, check your e-mail for confirmation link. To resend confirmation email please <a href=""%s"">click here</a>.","Xác nhận tài khoản. Xin vui lòng kiểm tra email của bạn để liên kết xác nhận. Để gửi lại mail xác nhận vui lòng <a href=""%s"">nhấn vào đây</a>."
"Account confirmation is required. Please, check your email for the confirmation link. To resend the confirmation email please <a href=""%s"">click here</a>.","Xác nhận tài khoản. Xin vui lòng kiểm tra email của bạn để liên kết xác nhận. Để gửi lại mail xác nhận xin vui lòng <a href=""%s"">nhấn vào đây</a>."
"Action","Hành động"
"Add New Address","Thêm địa chỉ mới"
"Add New Customer","Thêm khách hàng"
"Add New Customer Group","Thêm nhóm khách hàng"
"Added From","Thêm vào từ"
"Additional Address Entries","Các địa chỉ phụ khác"
"Address","Địa chỉ"
"Address Book","Sổ địa chỉ"
"Address Books","Sổ địa chỉ"
"Address Information","Thông tin chi tiết"
"Address Templates","Địa chỉ mẫu"
"Addresses","Các địa chỉ"
"Admin","Quản trị"
"All","Tất cả"
"All Store Views","Xem tất cả lưu trữ"
"All countries","Tất cả quốc gia"
"Always optional.","Luôn luôn tùy chọn."
"Amount","Số lượng"
"An error occurred while deleting the address.","Đã xảy ra lỗi khi xóa địa chỉ."
"An error occurred while retrieving the option value: %s.","Đã xảy ra lỗi khi truy xuất các giá trị tùy chọn: %s."
"An error occurred while saving the collection, aborting. Error: %s","Đã xảy ra lỗi khi lưu, hủy bỏ. Lỗi: %s"
"An invalid option ID is specified for %s (%s), skipping the record.","Một tùy chọn ID không hợp lệ được quy định cho %s (%s), bỏ qua các bản ghi."
"Approved","Chấp nhận"
"Are you sure that you want to remove this item?","Bạn có chắc chắn muốn loại bỏ mặt hàng này?"
"Are you sure you want to cancel adding of this address?","Bạn có chắc chắn muốn hủy việc thêm địa chỉ này?"
"Are you sure you want to delete this address?","Bạn có chắc chắn muốn xóa địa chỉ này?"
"Are you sure?","Bạn có chắc chắn không?"
"Array of Entity collections is expected.","Mảng tập hợp các tổ chức được dự kiến."
"Assign a Customer Group","Chỉ định một nhóm khách hàng"
"Average Sale","Hàng bán trung bình"
"Back","Quay lại"
"Back - link to the previously viewed page","Quay lại - liên kết đến trang xem trước đó"
"Back to Login","Quay lại trang đăng nhập"
"Bad request.","Yêu cầu xấu."
"Based on the VAT ID, the customer would belong to Customer Group %s.","Dựa trên các ID VAT, khách hàng sẽ thuộc nhóm khách hàng %s."
"Bill to Name","Hóa đơn với tên"
"Bought From","Mua từ"
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","Hãy tạo cho mình một tài khoản, bạn sẽ nhận được các ưu đãi bất ngờ mà chỉ thành viên mới có."
"CSV","CSV"
"Cancel","Hủy"
"Cannot save a new password.","Không thể lưu mật khẩu mới."
"Cannot save address.","Không thể lưu địa chỉ."
"Cannot save the customer.","Không thể lưu khách hàng."
"Cannot share customer accounts globally because some customer accounts with the same emails exist on multiple websites and cannot be merged.","Không thể chia sẻ tài khoản của khách hàng trên thế giới vì một số khách hàng với tài khoản email cùng tồn tại trên nhiều trang web và không thể hợp nhất chúng."
"Change Account Password","Thay đổi mật khẩu"
"Change Billing Address","Đổi địa chỉ thanh toán"
"Change Password","Đổi mật khẩu"
"Change Shipping Address","Đổi địa chỉ nhận hàng"
"City","Quận/Huyện"
"Company","Đơn vị công tác"
"Config","Cấu hình"
"Configure","Cấu hình"
"Confirm New Password","Nhập lại mật khẩu mới"
"Confirm Password","Nhập lại mật khẩu"
"Confirmation Link Email","Nhập lại Email"
"Confirmed","Đã xác nhận"
"Contact Information","Liên hệ"
"Continue Shopping","Tiếp tục mua hàng"
"Country","Quốc gia"
"Create","Tạo mới"
"Create New Account Options","Đăng ký tài khoản"
"Create New Customer Account","Đăng ký tài khoản khách hàng"
"Create Order","Tạo đơn hàng"
"Create an Account","Tạo tài khoản"
"Create customer","Tạo khách hàng"
"Create customer address","Tạo địa chỉ"
"Current Password","Mật khẩu cũ"
"Customer","Khách hàng"
"Customer API","API khách hàng"
"Customer Account Edit Form","Form chỉnh sửa tài khoản khách hàng"
"Customer Account Login Form","Form đăng nhập tài khoản"
"Customer Account Logout Success","Đăng xuất tài khoản thành công"
"Customer Account Registration Form","Form đăng kí tài khoản"
"Customer Addresses","Địa chỉ khách hàng"
"Customer Configuration","Cấu hình của khách hàng"
"Customer Forgot Password Form","Form khách hàng quên mật khẩu"
"Customer Group","Nhóm khách hàng"
"Customer Groups","Nhóm khách hàng"
"Customer Information","Thông tin khách hàng"
"Customer Login","Đăng nhập"
